Forward
"Packet","Sequence","Time stamp","Delta (ms)","Jitter (ms)","Skew(ms)","IP BW (kbps)","Marker","Status"
"196608","47048","969510212","283.99","441.47","2439.24","282.05","SET","Wrong sequence nr.","08/08/2016 17:29:54.630","1370"
"196608","47068","969516555","401.81","434.58","2107.92","271.20","SET","Wrong sequence nr.","08/08/2016 17:29:55.032","1370"
"196608","47099","969525526","0.46","413.62","2207.13","282.05","SET","Wrong sequence nr.","08/08/2016 17:29:55.033","1370"
"196608","47125","969533050","0.46","392.97","2290.27","292.90","SET","Wrong sequence nr.","08/08/2016 17:29:55.033","1370"
"196608","47126","969533340","141.74","377.06","2151.75","271.20","SET","[ Ok ]","08/08/2016 17:29:55.175","1370"
"196608","47156","969540104","0.46","358.17","2226.45","282.05","SET","Wrong sequence nr.","08/08/2016 17:29:55.175","1370"
"196608","47209","969552037","90.95","338.38","2268.08","292.90","SET","Wrong sequence nr.","08/08/2016 17:29:55.266","1370"
"196608","47210","969552261","0.22","317.38","2270.35","303.74","SET","[ Ok ]","08/08/2016 17:29:55.266","1370"
"196608","47243","969559651","0.49","302.64","2351.98","314.59","SET","Wrong sequence nr.","08/08/2016 17:29:55.267","1370"
"196608","47273","969566369","0.44","288.36","2426.18","325.44","SET","Wrong sequence nr.","08/08/2016 17:29:55.267","1370"
"196608","47293","969570847","448.24","295.25","2027.69","108.48","SET","Wrong sequence nr.","08/08/2016 17:29:55.716","1370"
"196608","47315","969575983","0.46","280.33","2084.30","119.33","SET","Wrong sequence nr.","08/08/2016 17:29:55.716","1370"
"196608","47345","969582991","0.46","267.65","2161.71","130.18","SET","Wrong sequence nr.","08/08/2016 17:29:55.717","1370"
"196608","47376","969590177","376.40","269.46","1865.15","108.48","SET","Wrong sequence nr.","08/08/2016 17:29:56.093","1370"
"196608","47407","969596761","0.46","257.16","1937.84","119.33","SET","Wrong sequence nr.","08/08/2016 17:29:56.093","1370"
"196608","47435","969602707","0.46","245.19","2003.44","130.18","SET","Wrong sequence nr.","08/08/2016 17:29:56.094","1370"
"196608","47468","969609762","257.86","241.08","1823.97","75.94","SET","Wrong sequence nr.","08/08/2016 17:29:56.352","1370"
"196608","47493","969615268","0.70","229.79","1884.45","86.78","SET","Wrong sequence nr.","08/08/2016 17:29:56.352","1370"
"196608","47525","969622316","0.22","220.31","1962.54","97.63","SET","Wrong sequence nr.","08/08/2016 17:29:56.353","1370"
"262144","47546","969626941","285.44","221.17","1728.48","108.48","SET","Wrong sequence nr.","08/08/2016 17:29:56.638","1370"
"262144","47547","969627161","0.22","207.48","1730.71","119.33","SET","[ Ok ]","08/08/2016 17:29:56.638","1370"
"262144","47576","969632172","0.22","197.98","1786.17","130.18","SET","Wrong sequence nr.","08/08/2016 17:29:56.639","1370"
"262144","47611","969638220","0.22","189.80","1853.15","141.02","SET","Wrong sequence nr.","08/08/2016 17:29:56.639","1370"
"262144","47645","969644095","0.22","182.00","1918.20","151.87","SET","Wrong sequence nr.","08/08/2016 17:29:56.639","1370"
"262144","47664","969647863","101.18","174.33","1858.90","130.18","SET","Wrong sequence nr.","08/08/2016 17:29:56.740","1370"
"262144","47692","969654368","0.63","167.91","1930.54","141.02","SET","Wrong sequence nr.","08/08/2016 17:29:56.741","1370"
"262144","47748","969667655","116.31","159.38","1961.86","151.87","SET","Wrong sequence nr.","08/08/2016 17:29:56.857","1370"
"262144","47777","969675084","0.26","154.56","2044.14","162.72","SET","Wrong sequence nr.","08/08/2016 17:29:56.857","1370"
"262144","47806","969682513","0.46","150.03","2126.23","173.57","SET","Wrong sequence nr.","08/08/2016 17:29:56.858","1370"
"262144","47821","969686392","337.45","159.05","1831.88","151.87","SET","Wrong sequence nr.","08/08/2016 17:29:57.195","1370"
"262144","47845","969692620","0.21","153.42","1900.87","162.72","SET","Wrong sequence nr.","08/08/2016 17:29:57.196","1370"
"262144","47910","969711484","151.00","147.49","1959.47","173.57","SET","Wrong sequence nr.","08/08/2016 17:29:57.347","1370"
"262144","47928","969717439","0.22","142.40","2025.42","184.42","SET","Wrong sequence nr.","08/08/2016 17:29:57.347","1370"
"262144","47938","969720748","219.88","144.94","1842.30","162.72","SET","Wrong sequence nr.","08/08/2016 17:29:57.567","1370"
"262144","47963","969727734","0.46","140.71","1919.46","173.57","SET","Wrong sequence nr.","08/08/2016 17:29:57.567","1370"
"262144","47991","969735507","0.94","137.25","2004.89","184.42","SET","Wrong sequence nr.","08/08/2016 17:29:57.568","1370"
"262144","47992","969735785","0.46","128.84","2007.51","195.26","SET","[ Ok ]","08/08/2016 17:29:57.568","1370"
"262144","47993","969736063","4.09","120.85","2006.51","206.11","SET","[ Ok ]","08/08/2016 17:29:57.573","1370"
"262144","48021","969744904","147.81","116.39","1956.94","162.72","SET","Wrong sequence nr.","08/08/2016 17:29:57.720","1370"
"262144","48051","969755409","0.37","116.39","2073.29","173.57","SET","Wrong sequence nr.","08/08/2016 17:29:57.721","1370"
"262144","48063","969759590","224.72","120.26","1895.03","130.18","SET","Wrong sequence nr.","08/08/2016 17:29:57.945","1370"
"262144","48092","969769534","0.22","119.63","2005.30","141.02","SET","Wrong sequence nr.","08/08/2016 17:29:57.946","1370"
"262144","48114","969777077","62.15","113.51","2026.96","151.87","SET","Wrong sequence nr.","08/08/2016 17:29:58.008","1370"
"262144","48138","969784507","0.47","111.55","2109.05","162.72","SET","Wrong sequence nr.","08/08/2016 17:29:58.008","1370"
"262144","48173","969795298","0.45","112.04","2228.49","173.57","SET","Wrong sequence nr.","08/08/2016 17:29:58.009","1370"
"262144","48194","969802667","169.81","110.53","2140.57","184.42","SET","Wrong sequence nr.","08/08/2016 17:29:58.179","1370"
"262144","48227","969814442","0.46","111.77","2270.94","195.26","SET","Wrong sequence nr.","08/08/2016 17:29:58.179","1370"
"262144","48259","969824283","212.63","111.24","2167.66","162.72","SET","Wrong sequence nr.","08/08/2016 17:29:58.392","1370"
"262144","48289","969833447","100.62","104.36","2168.86","173.57","SET","Wrong sequence nr.","08/08/2016 17:29:58.492","1370"
"262144","48290","969833778","0.45","98.04","2172.08","184.42","SET","[ Ok ]","08/08/2016 17:29:58.493","1370"
"262144","48291","969834145","0.70","92.13","2175.46","195.26","SET","[ Ok ]","08/08/2016 17:29:58.493","1370"
"262144","48292","969834512","0.70","86.58","2178.83","206.11","SET","[ Ok ]","08/08/2016 17:29:58.494","1370"
"262144","48293","969834879","0.70","81.38","2182.21","216.96","SET","[ Ok ]","08/08/2016 17:29:58.495","1370"
"262144","48294","969835245","0.70","76.50","2185.57","227.81","SET","[ Ok ]","08/08/2016 17:29:58.496","1370"
"262144","48295","969835612","0.22","71.96","2189.42","238.66","SET","[ Ok ]","08/08/2016 17:29:58.496","1370"
"262144","48296","969835979","0.46","67.69","2193.04","249.50","SET","[ Ok ]","08/08/2016 17:29:58.496","1370"
"262144","48297","969836346","0.22","63.70","2196.90","260.35","SET","[ Ok ]","08/08/2016 17:29:58.496","1370"
"262144","48298","969836712","0.46","59.95","2200.51","271.20","SET","[ Ok ]","08/08/2016 17:29:58.497","1370"
"262144","48299","969837079","0.22","56.44","2204.37","282.05","SET","[ Ok ]","08/08/2016 17:29:58.497","1370"
"262144","48300","969837446","0.46","53.14","2207.98","292.90","SET","[ Ok ]","08/08/2016 17:29:58.498","1370"
"262144","48301","969837813","0.22","50.06","2211.84","303.74","SET","[ Ok ]","08/08/2016 17:29:58.498","1370"
"262144","48302","969838180","0.46","47.16","2215.46","314.59","SET","[ Ok ]","08/08/2016 17:29:58.498","1370"
"262144","48303","969838546","0.22","44.45","2219.30","325.44","SET","[ Ok ]","08/08/2016 17:29:58.498","1370"
"262144","48304","969838913","0.46","41.90","2222.92","336.29","SET","[ Ok ]","08/08/2016 17:29:58.499","1370"
"262144","48305","969839280","0.46","39.50","2226.54","347.14","SET","[ Ok ]","08/08/2016 17:29:58.499","1370"
"262144","48306","969839647","0.23","37.28","2230.39","357.98","SET","[ Ok ]","08/08/2016 17:29:58.500","1370"
"262144","48307","969840013","0.45","35.17","2234.00","368.83","SET","[ Ok ]","08/08/2016 17:29:58.500","1370"
"262144","48308","969840380","0.22","33.22","2237.86","379.68","SET","[ Ok ]","08/08/2016 17:29:58.500","1370"
"262144","48309","969840747","0.46","31.37","2241.48","390.53","SET","[ Ok ]","08/08/2016 17:29:58.501","1370"
"262144","48310","969841114","0.22","29.65","2245.34","401.38","SET","[ Ok ]","08/08/2016 17:29:58.501","1370"
"262144","48311","969841480","0.46","28.02","2248.94","412.22","SET","[ Ok ]","08/08/2016 17:29:58.501","1370"
"262144","48312","969841847","6.75","26.43","2246.27","423.07","SET","[ Ok ]","08/08/2016 17:29:58.508","1370"
"262144","48313","969842214","0.47","25.01","2249.88","433.92","SET","[ Ok ]","08/08/2016 17:29:58.509","1370"
