--2016-10-02 17:24:31--  http://10.0.0.2:5003/625M.log
Connecting to 10.0.0.2:5003... connected.
HTTP request sent, awaiting response... 200 OK
Length: 655360000 (625M) [application/octet-stream]
Saving to: ‘625M.log.8’

     0K .......... .......... .......... .......... ..........  0% 14.8M 42s
  4900K .......... .......... .......... .......... ..........  0%  362M 3m0s
  4950K .......... .......... .......... .......... ..........  0%  573M 2m59s
  5000K .......... .......... .......... .......... ..........  0%  563M 2m57s
  5050K .......... .......... .......... .......... ..........  0%  479M 2m55s
  5100K .......... .......... .......... .......... ..........  0%  248K 3m18s
  5150K .......... .......... .......... .......... ..........  0%  456M 3m16s
  5200K .......... .......... .......... .......... ..........  0%  461M 3m14s
  5250K .......... .......... .......... .......... ..........  0%  521M 3m13s
  5300K .......... .......... .......... .......... ..........  0%  358M 3m11s
  5350K .......... .......... .......... .......... ..........  0%  439M 3m9s
  5400K .......... .......... .......... .......... ..........  0%  353M 3m7s
  5450K .......... .......... .......... .......... ..........  0%  472M 3m6s
  5500K .......... .......... .......... .......... ..........  0%  356M 3m4s
  5550K .......... .......... .......... .......... ..........  0%  455M 3m2s
  5600K .......... .......... .......... .......... ..........  0%  484M 3m1s
  5650K .......... .......... .......... .......... ..........  0%  385M 2m59s
  5700K .......... .......... .......... .......... ..........  0%  335M 2m58s
  5750K .......... .......... .......... .......... ..........  0%  249K 3m18s
  5800K .......... .......... .......... .......... ..........  0%  442M 3m16s
  5850K .......... .......... .......... .......... ..........  0%  506M 3m15s
  5900K .......... .......... .......... .......... ..........  0%  415M 3m13s
  5950K .......... .......... .......... .......... ..........  0%  510M 3m11s
  6000K .......... .......... .......... .......... ..........  0%  545M 3m10s
  6050K .......... .......... .......... .......... ..........  0%  530M 3m8s
  6100K .......... .......... .......... .......... ..........  0%  483M 3m7s
  6150K .......... .......... .......... .......... ..........  0%  526M 3m5s
  6200K .......... .......... .......... .......... ..........  0%  437M 3m4s
  6250K .......... .......... .......... .......... ..........  0%  524M 3m2s
  6300K .......... .......... .......... .......... ..........  0%  463M 3m1s
  6350K .......... .......... .......... .......... ..........  1%  495M 2m59s
  6400K .......... .......... .......... .......... ..........  1%  248K 3m18s
  6450K .......... .......... .......... .......... ..........  1%  162M 3m16s
  6500K .......... .......... .......... .......... ..........  1%  152M 3m15s
  6550K .......... .......... .......... .......... ..........  1%  190M 3m13s
  6600K .......... .......... .......... .......... ..........  1%  192M 3m12s
  6650K .......... .......... .......... .......... ..........  1%  188M 3m10s
  6700K .......... .......... .......... .......... ..........  1%  163M 3m9s
  6750K .......... .......... .......... .......... ..........  1%  193M 3m8s
  6800K .......... .......... .......... .......... ..........  1%  188M 3m6s
  6850K .......... .......... .......... .......... ..........  1%  199M 3m5s
  6900K .......... .......... .......... .......... ..........  1%  166M 3m4s
  6950K .......... .......... .......... .......... ..........  1%  185M 3m2s
  7000K .......... .......... .......... .......... ..........  1%  175M 3m1s
  7050K .......... .......... .......... .......... ..........  1%  249K 3m18s
  7100K .......... .......... .......... .......... ..........  1%  360M 3m16s
  7150K .......... .......... .......... .......... ..........  1%  454M 3m15s
  7200K .......... .......... .......... .......... ..........  1%  341M 3m14s
  7250K .......... .......... .......... .......... ..........  1%  448M 3m12s
  7300K .......... .......... .......... .......... ..........  1%  394M 3m11s
  7350K .......... .......... .......... .......... ..........  1%  471M 3m10s
  7400K .......... .......... .......... .......... ..........  1%  359M 3m8s
  7450K .......... .......... .......... .......... ..........  1%  465M 3m7s
  7500K .......... .......... .......... .......... ..........  1%  413M 3m6s
  7550K .......... .......... .......... .......... ..........  1%  495M 3m5s
  7600K .......... .......... .......... .......... ..........  1%  346M 3m3s
  7650K .......... .......... .......... .......... ..........  1%  456M 3m2s
  7700K .......... .......... .......... .......... ..........  1%  248K 3m18s
  7750K .......... .......... .......... .......... ..........  1%  146M 3m16s
  7800K .......... .......... .......... .......... ..........  1%  106M 3m15s
  7850K .......... .......... .......... .......... ..........  1%  112M 3m14s
  7900K .......... .......... .......... .......... ..........  1%  100M 3m13s
  7950K .......... .......... .......... .......... ..........  1%  121M 3m11s
  8000K .......... .......... .......... .......... ..........  1%  173M 3m10s
  8050K .......... .......... .......... .......... ..........  1%  116M 3m9s
  8100K .......... .......... .......... .......... ..........  1%  138M 3m8s
  8150K .......... .......... .......... .......... ..........  1%  144M 3m7s
  8200K .......... .......... .......... .......... ..........  1%  180M 3m6s
  8250K .......... .......... .......... .......... ..........  1%  125M 3m5s
  8300K .......... .......... .......... .......... ..........  1% 97.7M 3m4s
  8350K .......... .......... .......... .......... ..........  1%  247K 3m18s
  8400K .......... .......... .......... .......... ..........  1%  220M 3m16s
  8450K .......... .......... .......... .......... ..........  1%  219M 3m15s
  8500K .......... .......... .......... .......... ..........  1%  222M 3m14s
  8550K .......... .......... .......... .......... ..........  1%  273M 3m13s
  8600K .......... .......... .......... .......... ..........  1%  309M 3m12s
  8650K .......... .......... .......... .......... ..........  1%  319M 3m11s
  8700K .......... .......... .......... .......... ..........  1%  228M 3m10s
  8750K .......... .......... .......... .......... ..........  1%  305M 3m9s
  8800K .......... .......... .......... .......... ..........  1%  308M 3m8s
  8850K .......... .......... .......... .......... ..........  1%  228M 3m7s
  8900K .......... .......... .......... .......... ..........  1%  213M 3m5s
  8950K .......... .......... .......... .......... ..........  1%  224M 3m4s
  9000K .......... .......... .......... .......... ..........  1%  247K 3m18s
  9050K .......... .......... .......... .......... ..........  1%  174M 3m16s
  9100K .......... .......... .......... .......... ..........  1%  187M 3m15s
  9150K .......... .......... .......... .......... ..........  1%  236M 3m14s
  9200K .......... .......... .......... .......... ..........  1%  232M 3m13s
  9250K .......... .......... .......... .......... ..........  1%  247M 3m12s
  9300K .......... .......... .......... .......... ..........  1%  207M 3m11s
  9350K .......... .......... .......... .......... ..........  1%  253M 3m10s
  9400K .......... .......... .......... .......... ..........  1%  246M 3m9s
  9450K .......... .......... .......... .......... ..........  1%  250M 3m8s
  9500K .......... .......... .......... .......... ..........  1%  215M 3m7s
  9550K .......... .......... .......... .......... ..........  1%  248M 3m6s
  9600K .......... .......... .......... .......... ..........  1%  243M 3m5s
  9650K .......... .......... .......... .......... ..........  1%  247K 3m17s
  9700K .......... .......... .......... .......... ..........  1%  133M 3m16s
  9750K .......... .......... .......... .......... ..........  1%  393M 3m15s
  9800K .......... .......... .......... .......... ..........  1%  403M 3m14s
  9850K .......... .......... .......... .......... ..........  1%  419M 3m13s
  9900K .......... .......... .......... .......... ..........  1%  321M 3m12s
  9950K .......... .......... .......... .......... ..........  1%  403M 3m11s
 10000K .......... .......... .......... .......... ..........  1%  395M 3m10s
 10050K .......... .......... .......... .......... ..........  1%  411M 3m10s
 10100K .......... .......... .......... .......... ..........  1%  358M 3m9s
 10150K .......... .......... .......... .......... ..........  1%  405M 3m8s
 10200K .......... .......... .......... .......... ..........  1%  419M 3m7s
 10250K .......... .......... .......... .......... ..........  1%  391M 3m6s
 10300K .......... .......... .......... .......... ..........  1%  249K 3m17s
 10350K .......... .......... .......... .......... ..........  1%  165M 3m16s
 10400K .......... .......... .......... .......... ..........  1%  180M 3m15s
 10450K .......... .......... .......... .......... ..........  1%  195M 3m14s
 10500K .......... .......... .......... .......... ..........  1%  162M 3m13s
 10550K .......... .......... .......... .......... ..........  1%  190M 3m12s
 10600K .......... .......... .......... .......... ..........  1%  198M 3m12s
 10650K .......... .......... .......... .......... ..........  1%  190M 3m11s
 10700K .......... .......... .......... .......... ..........  1%  169M 3m10s
 10750K .......... .......... .......... .......... ..........  1%  194M 3m9s
 10800K .......... .......... .......... .......... ..........  1%  196M 3m8s
 10850K .......... .......... .......... .......... ..........  1%  197M 3m7s
 10900K .......... .......... .......... .......... ..........  1%  165M 3m6s
 10950K .......... .......... .......... .......... ..........  1%  248K 3m17s
 11000K .......... .......... .......... .......... ..........  1%  264M 3m16s
 11050K .......... .......... .......... .......... ..........  1%  542M 3m15s
 11100K .......... .......... .......... .......... ..........  1%  324M 3m14s
 11150K .......... .......... .......... .......... ..........  1%  538M 3m13s
 11200K .......... .......... .......... .......... ..........  1%  317M 3m13s
 11250K .......... .......... .......... .......... ..........  1%  483M 3m12s
 11300K .......... .......... .......... .......... ..........  1%  471M 3m11s
 11350K .......... .......... .......... .......... ..........  1%  573M 3m10s
 11400K .......... .......... .......... .......... ..........  1%  496M 3m9s
 11450K .......... .......... .......... .......... ..........  1%  320M 3m8s
 11500K .......... .......... .......... .......... ..........  1%  389M 3m8s
 11550K .......... .......... .......... .......... ..........  1%  560M 3m7s
 11600K .......... .......... .......... .......... ..........  1%  249K 3m17s
 11650K .......... .......... .......... .......... ..........  1%  291M 3m16s
 11700K .......... .......... .......... .......... ..........  1%  350M 3m15s
 11750K .......... .......... .......... .......... ..........  1%  517M 3m14s
 11800K .......... .......... .......... .......... ..........  1%  318M 3m13s
 11850K .......... .......... .......... .......... ..........  1%  540M 3m13s
 11900K .......... .......... .......... .......... ..........  1%  445M 3m12s
 11950K .......... .......... .......... .......... ..........  1%  244M 3m11s
 12000K .......... .......... .......... .......... ..........  1%  485M 3m10s
 12050K .......... .......... .......... .......... ..........  1%  527M 3m9s
 12100K .......... .......... .......... .......... ..........  1%  350M 3m9s
 12150K .......... .......... .......... .......... ..........  1%  383M 3m8s
 12200K .......... .......... .......... .......... ..........  1%  515M 3m7s
 12250K .......... .......... .......... .......... ..........  1%  249K 3m17s
 12300K .......... .......... .......... .......... ..........  1%  280M 3m16s
 12350K .......... .......... .......... .......... ..........  1%  481M 3m15s
 12400K .......... .......... .......... .......... ..........  1%  648M 3m14s
 12450K .......... .......... .......... .......... ..........  1%  459M 3m13s
 12500K .......... .......... .......... .......... ..........  1%  378M 3m13s
 12550K .......... .......... .......... .......... ..........  1%  628M 3m12s
 12600K .......... .......... .......... .......... ..........  1%  640M 3m11s
 12650K .......... .......... .......... .......... ..........  1%  657M 3m10s
 12700K .......... .......... .......... .......... ..........  1%  558M 3m9s
 12750K .......... .......... .......... .......... ..........  2%  640M 3m9s
 12800K .......... .......... .......... .......... ..........  2%  458M 3m8s
 12850K .......... .......... .......... .......... ..........  2%  482M 3m7s
 12900K .......... .......... .......... .......... ..........  2%  248K 3m16s
 12950K .......... .......... .......... .......... ..........  2%  186M 3m15s
 13000K .......... .......... .......... .......... ..........  2%  161M 3m15s
 13050K .......... .......... .......... .......... ..........  2%  227M 3m14s
 13100K .......... .......... .......... .......... ..........  2%  124M 3m13s
 13150K .......... .......... .......... .......... ..........  2%  138M 3m13s
 13200K .......... .......... .......... .......... ..........  2%  139M 3m12s
 13250K .......... .......... .......... .......... ..........  2%  159M 3m11s
 13300K .......... .......... .......... .......... ..........  2%  121M 3m10s
 13350K .......... .......... .......... .......... ..........  2%  165M 3m10s
 13400K .......... .......... .......... .......... ..........  2%  189M 3m9s
 13450K .......... .......... .......... .......... ..........  2%  140M 3m8s
 13500K .......... .......... .......... .......... ..........  2%  136M 3m8s
 13550K .......... .......... .......... .......... ..........  2%  249K 3m16s
 13600K .......... .......... .......... .......... ..........  2%  332M 3m15s
 13650K .......... .......... .......... .......... ..........  2%  435M 3m15s
 13700K .......... .......... .......... .......... ..........  2%  384M 3m14s
 13750K .......... .......... .......... .......... ..........  2%  565M 3m13s
 13800K .......... .......... .......... .......... ..........  2%  554M 3m13s
 13850K .......... .......... .......... .......... ..........  2%  598M 3m12s
 13900K .......... .......... .......... .......... ..........  2%  301M 3m11s
 13950K .......... .......... .......... .......... ..........  2%  587M 3m10s
 14000K .......... .......... .......... .......... ..........  2%  580M 3m10s
 14050K .......... .......... .......... .......... ..........  2%  598M 3m9s
 14100K .......... .......... .......... .......... ..........  2%  497M 3m8s
 14150K .......... .......... .......... .......... ..........  2%  577M 3m8s
 14200K .......... .......... .......... .......... ..........  2%  248K 3m16s
 14250K .......... .......... .......... .......... ..........  2% 15.2M 3m15s
 14300K .......... .......... .......... .......... ..........  2%  204M 3m15s
 14350K .......... .......... .......... .......... ..........  2%  229M 3m14s
 14400K .......... .......... .......... .......... ..........  2%  212M 3m13s
 14450K .......... .......... .......... .......... ..........  2%  317M 3m13s
 14500K .......... .......... .......... .......... ..........  2%  263M 3m12s
 14550K .......... .......... .......... .......... ..........  2%  192M 3m11s
 14600K .......... .......... .......... .......... ..........  2%  199M 3m11s
 14650K .......... .......... .......... .......... ..........  2%  261M 3m10s
 14700K .......... .......... .......... .......... ..........  2%  256M 3m9s
 14750K .......... .......... .......... .......... ..........  2%  224M 3m9s
 14800K .......... .......... .......... .......... ..........  2%  322M 3m8s
 14850K .......... .......... .......... .......... ..........  2%  268M 3m7s
 14900K .......... .......... .......... .......... ..........  2%  246K 3m15s
 14950K .......... .......... .......... .......... ..........  2% 92.1M 3m15s
 15000K .......... .......... .......... .......... ..........  2%  115M 3m14s
 15050K .......... .......... .......... .......... ..........  2% 63.3M 3m13s
 15100K .......... .......... .......... .......... ..........  2% 57.5M 3m13s
 15150K .......... .......... .......... .......... ..........  2% 70.9M 3m12s
 15200K .......... .......... .......... .......... ..........  2% 74.2M 3m11s
 15250K .......... .......... .......... .......... ..........  2% 97.8M 3m11s
 15300K .......... .......... .......... .......... ..........  2% 68.1M 3m10s
 15350K .......... .......... .......... .......... ..........  2% 85.0M 3m10s
 15400K .......... .......... .......... .......... ..........  2%  107M 3m9s
 15450K .......... .......... .......... .......... ..........  2%  125M 3m8s
 15500K .......... .......... .......... .......... ..........  2%  122M 3m8s
 15550K .......... .......... .......... .......... ..........  2%  247K 3m15s
 15600K .......... .......... .......... .......... ..........  2%  139M 3m15s
 15650K .......... .......... .......... .......... ..........  2%  149M 3m14s
 15700K .......... .......... .......... .......... ..........  2%  115M 3m13s
 15750K .......... .......... .......... .......... ..........  2%  197M 3m13s
 15800K .......... .......... .......... .......... ..........  2%  119M 3m12s
 15850K .......... .......... .......... .......... ..........  2%  155M 3m12s
 15900K .......... .......... .......... .......... ..........  2%  184M 3m11s
 15950K .......... .......... .......... .......... ..........  2%  282M 3m10s
 16000K .......... .......... .......... .......... ..........  2%  254M 3m10s
 16050K .......... .......... .......... .......... ..........  2%  202M 3m9s
 16100K .......... .......... .......... .......... ..........  2%  243M 3m9s
 16150K .......... .......... .......... .......... ..........  2%  263M 3m8s
 16200K .......... .......... .......... .......... ..........  2%  248K 3m15s
 16250K .......... .......... .......... .......... ..........  2%  124M 3m15s
 16300K .......... .......... .......... .......... ..........  2%  123M 3m14s
 16350K .......... .......... .......... .......... ..........  2%  133M 3m13s
 16400K .......... .......... .......... .......... ..........  2%  324M 3m13s
 16450K .......... .......... .......... .......... ..........  2%  419M 3m12s
 16500K .......... .......... .......... .......... ..........  2%  367M 3m12s
 16550K .......... .......... .......... .......... ..........  2%  405M 3m11s
 16600K .......... .......... .......... .......... ..........  2%  417M 3m10s
 16650K .......... .......... .......... .......... ..........  2%  441M 3m10s
 16700K .......... .......... .......... .......... ..........  2%  355M 3m9s
 16750K .......... .......... .......... .......... ..........  2%  428M 3m9s
 16800K .......... .......... .......... .......... ..........  2%  431M 3m8s
 16850K .......... .......... .......... .......... ..........  2%  247K 3m15s
 16900K .......... .......... .......... .......... ..........  2% 61.1M 3m14s
 16950K .......... .......... .......... .......... ..........  2%  105M 3m14s
 17000K .......... .......... .......... .......... ..........  2% 75.9M 3m13s
 17050K .......... .......... .......... .......... ..........  2%  112M 3m13s
 17100K .......... .......... .......... .......... ..........  2% 63.0M 3m12s
 17150K .......... .......... .......... .......... ..........  2%  113M 3m12s
 17200K .......... .......... .......... .......... ..........  2% 94.2M 3m11s
 17250K .......... .......... .......... .......... ..........  2% 74.0M 3m11s
 17300K .......... .......... .......... .......... ..........  2% 92.3M 3m10s
 17350K .......... .......... .......... .......... ..........  2% 95.7M 3m9s
 17400K .......... .......... .......... .......... ..........  2% 81.8M 3m9s
 17450K .......... .......... .......... .......... ..........  2%  176M 3m8s
 17500K .......... .......... .......... .......... ..........  2%  158M 3m8s
 17550K .......... .......... .......... .......... ..........  2%  249K 3m14s
 17600K .......... .......... .......... .......... ..........  2%  310M 3m14s
 17650K .......... .......... .......... .......... ..........  2%  392M 3m13s
 17700K .......... .......... .......... .......... ..........  2%  280M 3m13s
 17750K .......... .......... .......... .......... ..........  2%  228M 3m12s
 17800K .......... .......... .......... .......... ..........  2%  403M 3m12s
 17850K .......... .......... .......... .......... ..........  2%  414M 3m11s
 17900K .......... .......... .......... .......... ..........  2%  355M 3m11s
 17950K .......... .......... .......... .......... ..........  2%  415M 3m10s
 18000K .......... .......... .......... .......... ..........  2%  257M 3m9s
 18050K .......... .......... .......... .......... ..........  2%  399M 3m9s
 18100K .......... .......... .......... .......... ..........  2%  348M 3m8s
 18150K .......... .......... .......... .......... ..........  2%  420M 3m8s
 18200K .......... .......... .......... .......... ..........  2%  249K 3m14s
 18250K .......... .......... .......... .......... ..........  2%  295M 3m14s
 18300K .......... .......... .......... .......... ..........  2%  208M 3m13s
 18350K .......... .......... .......... .......... ..........  2%  372M 3m13s
 18400K .......... .......... .......... .......... ..........  2%  361M 3m12s
 18450K .......... .......... .......... .......... ..........  2%  218M 3m11s
 18500K .......... .......... .......... .......... ..........  2%  293M 3m11s
 18550K .......... .......... .......... .......... ..........  2%  321M 3m10s
 18600K .......... .......... .......... .......... ..........  2%  294M 3m10s
 18650K .......... .......... .......... .......... ..........  2%  371M 3m9s
 18700K .......... .......... .......... .......... ..........  2%  216M 3m9s
 18750K .......... .......... .......... .......... ..........  2%  268M 3m8s
 18800K .......... .......... .......... .......... ..........  2%  407M 3m8s
 18850K .......... .......... .......... .......... ..........  2%  249K 3m14s
 18900K .......... .......... .......... .......... ..........  2%  263M 3m13s
 18950K .......... .......... .......... .......... ..........  2%  396M 3m13s
 19000K .......... .......... .......... .......... ..........  2%  299M 3m12s
 19050K .......... .......... .......... .......... ..........  2%  396M 3m12s
 19100K .......... .......... .......... .......... ..........  2%  369M 3m11s
 19150K .......... .......... .......... .......... ..........  3%  341M 3m11s
 19200K .......... .......... .......... .......... ..........  3%  401M 3m10s
 19250K .......... .......... .......... .......... ..........  3%  263M 3m10s
 19300K .......... .......... .......... .......... ..........  3%  362M 3m9s
 19350K .......... .......... .......... .......... ..........  3%  423M 3m9s
 19400K .......... .......... .......... .......... ..........  3%  429M 3m8s
 19450K .......... .......... .......... .......... ..........  3%  420M 3m8s
 19500K .......... .......... .......... .......... ..........  3%  249K 3m14s
 19550K .......... .......... .......... .......... ..........  3%  110M 3m13s
 19600K .......... .......... .......... .......... ..........  3%  123M 3m13s
 19650K .......... .......... .......... .......... ..........  3%  492M 3m12s
 19700K .......... .......... .......... .......... ..........  3%  430M 3m12s
 19750K .......... .......... .......... .......... ..........  3%  640M 3m11s
 19800K .......... .......... .......... .......... ..........  3%  627M 3m11s
 19850K .......... .......... .......... .......... ..........  3%  253M 3m10s
 19900K .......... .......... .......... .......... ..........  3%  402M 3m10s
 19950K .......... .......... .......... .......... ..........  3%  497M 3m9s
 20000K .......... .......... .......... .......... ..........  3%  310M 3m9s
 20050K .......... .......... .......... .......... ..........  3%  477M 3m8s
 20100K .......... .......... .......... .......... ..........  3%  416M 3m8s
 20150K .......... .......... .......... .......... ..........  3%  247K 3m14s
 20200K .......... .......... .......... .......... ..........  3%  126M 3m13s
 20250K .......... .......... .......... .......... ..........  3%  129M 3m13s
 20300K .......... .......... .......... .......... ..........  3%  170M 3m12s
 20350K .......... .......... .......... .......... ..........  3%  118M 3m12s
 20400K .......... .......... .......... .......... ..........  3%  160M 3m11s
 20450K .......... .......... .......... .......... ..........  3%  143M 3m11s
 20500K .......... .......... .......... .......... ..........  3%  128M 3m10s
 20550K .......... .......... .......... .......... ..........  3%  181M 3m10s
 20600K .......... .......... .......... .......... ..........  3%  204M 3m9s
 20650K .......... .......... .......... .......... ..........  3%  171M 3m9s
 20700K .......... .......... .......... .......... ..........  3%  105M 3m8s
 20750K .......... .......... .......... .......... ..........  3% 91.8M 3m8s
 20800K .......... .......... .......... .......... ..........  3%  249K 3m13s
 20850K .......... .......... .......... .......... ..........  3%  289M 3m13s
 20900K .......... .......... .......... .......... ..........  3%  372M 3m12s
 20950K .......... .......... .......... .......... ..........  3%  328M 3m12s
 21000K .......... .......... .......... .......... ..........  3%  471M 3m12s
 21050K .......... .......... .......... .......... ..........  3%  380M 3m11s
 21100K .......... .......... .......... .......... ..........  3%  304M 3m11s
 21150K .......... .......... .......... .......... ..........  3%  312M 3m10s
 21200K .......... .......... .......... .......... ..........  3%  380M 3m10s
 21250K .......... .......... .......... .......... ..........  3%  424M 3m9s
 21300K .......... .......... .......... .......... ..........  3%  380M 3m9s
 21350K .......... .......... .......... .......... ..........  3%  468M 3m8s
 21400K .......... .......... .......... .......... ..........  3%  274M 3m8s
 21450K .......... .......... .......... .......... ..........  3%  249K 3m13s
 21500K .......... .......... .......... .......... ..........  3%  224M 3m13s
 21550K .......... .......... .......... .......... ..........  3%  336M 3m12s
 21600K .......... .......... .......... .......... ..........  3%  451M 3m12s
 21650K .......... .......... .......... .......... ..........  3%  252M 3m11s
 21700K .......... .......... .......... .......... ..........  3%  232M 3m11s
 21750K .......... .......... .......... .......... ..........  3%  269M 3m10s
 21800K .......... .......... .......... .......... ..........  3%  351M 3m10s
 21850K .......... .......... .......... .......... ..........  3%  282M 3m10s
 21900K .......... .......... .......... .......... ..........  3%  243M 3m9s
 21950K .......... .......... .......... .......... ..........  3%  357M 3m9s
