--2016-10-02 17:24:11--  http://10.0.0.3:5002/625M.log
Connecting to 10.0.0.3:5002... connected.
HTTP request sent, awaiting response... 200 OK
Length: 655360000 (625M) [application/octet-stream]
Saving to: ‘625M.log.6’

     0K .......... .......... .......... .......... ..........  0% 7.69M 81s
  5400K .......... .......... .......... .......... ..........  0%  199M 3m7s
  5450K .......... .......... .......... .......... ..........  0%  153M 3m5s
  5500K .......... .......... .......... .......... ..........  0%  205M 3m3s
  5550K .......... .......... .......... .......... ..........  0%  131M 3m2s
  5600K .......... .......... .......... .......... ..........  0%  205M 3m0s
  5650K .......... .......... .......... .......... ..........  0%  128M 2m58s
  5700K .......... .......... .......... .......... ..........  0%  155M 2m57s
  5750K .......... .......... .......... .......... ..........  0%  248K 3m17s
  5800K .......... .......... .......... .......... ..........  0%  181M 3m16s
  5850K .......... .......... .......... .......... ..........  0%  134M 3m14s
  5900K .......... .......... .......... .......... ..........  0%  203M 3m12s
  5950K .......... .......... .......... .......... ..........  0%  171M 3m11s
  6000K .......... .......... .......... .......... ..........  0%  141M 3m9s
  6050K .......... .......... .......... .......... ..........  0%  195M 3m8s
  6100K .......... .......... .......... .......... ..........  0%  199M 3m6s
  6150K .......... .......... .......... .......... ..........  0%  124M 3m5s
  6200K .......... .......... .......... .......... ..........  0%  296M 3m3s
  6250K .......... .......... .......... .......... ..........  0%  296M 3m2s
  6300K .......... .......... .......... .......... ..........  0%  268M 3m0s
  6350K .......... .......... .......... .......... ..........  1%  196M 2m59s
  6400K .......... .......... .......... .......... ..........  1%  248K 3m17s
  6450K .......... .......... .......... .......... ..........  1%  129M 3m16s
  6500K .......... .......... .......... .......... ..........  1%  191M 3m14s
  6550K .......... .......... .......... .......... ..........  1%  126M 3m13s
  6600K .......... .......... .......... .......... ..........  1%  196M 3m12s
  6650K .......... .......... .......... .......... ..........  1%  113M 3m10s
  6700K .......... .......... .......... .......... ..........  1%  197M 3m9s
  6750K .......... .......... .......... .......... ..........  1%  138M 3m7s
  6800K .......... .......... .......... .......... ..........  1%  202M 3m6s
  6850K .......... .......... .......... .......... ..........  1%  146M 3m5s
  6900K .......... .......... .......... .......... ..........  1%  208M 3m3s
  6950K .......... .......... .......... .......... ..........  1%  128M 3m2s
  7000K .......... .......... .......... .......... ..........  1%  196M 3m1s
  7050K .......... .......... .......... .......... ..........  1%  248K 3m17s
  7100K .......... .......... .......... .......... ..........  1%  114M 3m16s
  7150K .......... .......... .......... .......... ..........  1%  137M 3m15s
  7200K .......... .......... .......... .......... ..........  1%  151M 3m13s
  7250K .......... .......... .......... .......... ..........  1%  200M 3m12s
  7300K .......... .......... .......... .......... ..........  1%  175M 3m11s
  7350K .......... .......... .......... .......... ..........  1%  139M 3m10s
  7400K .......... .......... .......... .......... ..........  1%  188M 3m8s
  7450K .......... .......... .......... .......... ..........  1%  137M 3m7s
  7500K .......... .......... .......... .......... ..........  1%  199M 3m6s
  7550K .......... .......... .......... .......... ..........  1%  172M 3m5s
  7600K .......... .......... .......... .......... ..........  1%  150M 3m3s
  7650K .......... .......... .......... .......... ..........  1%  193M 3m2s
  7700K .......... .......... .......... .......... ..........  1%  249K 3m17s
  7750K .......... .......... .......... .......... ..........  1%  118M 3m16s
  7800K .......... .......... .......... .......... ..........  1%  139M 3m15s
  7850K .......... .......... .......... .......... ..........  1%  196M 3m14s
  7900K .......... .......... .......... .......... ..........  1%  139M 3m13s
  7950K .......... .......... .......... .......... ..........  1%  174M 3m11s
  8000K .......... .......... .......... .......... ..........  1%  146M 3m10s
  8050K .......... .......... .......... .......... ..........  1%  201M 3m9s
  8100K .......... .......... .......... .......... ..........  1%  179M 3m8s
  8150K .......... .......... .......... .......... ..........  1%  140M 3m7s
  8200K .......... .......... .......... .......... ..........  1%  199M 3m6s
  8250K .......... .......... .......... .......... ..........  1%  124M 3m4s
  8300K .......... .......... .......... .......... ..........  1%  227M 3m3s
  8350K .......... .......... .......... .......... ..........  1%  249K 3m17s
  8400K .......... .......... .......... .......... ..........  1%  145M 3m16s
  8450K .......... .......... .......... .......... ..........  1%  235M 3m15s
  8500K .......... .......... .......... .......... ..........  1%  207M 3m14s
  8550K .......... .......... .......... .......... ..........  1%  154M 3m13s
  8600K .......... .......... .......... .......... ..........  1%  254M 3m12s
  8650K .......... .......... .......... .......... ..........  1%  209M 3m11s
  8700K .......... .......... .......... .......... ..........  1%  189M 3m9s
  8750K .......... .......... .......... .......... ..........  1%  217M 3m8s
  8800K .......... .......... .......... .......... ..........  1%  210M 3m7s
  8850K .......... .......... .......... .......... ..........  1%  206M 3m6s
  8900K .......... .......... .......... .......... ..........  1%  203M 3m5s
  8950K .......... .......... .......... .......... ..........  1%  185M 3m4s
  9000K .......... .......... .......... .......... ..........  1%  248K 3m17s
  9050K .......... .......... .......... .......... ..........  1%  101M 3m16s
  9100K .......... .......... .......... .......... ..........  1%  135M 3m15s
  9150K .......... .......... .......... .......... ..........  1%  134M 3m14s
  9200K .......... .......... .......... .......... ..........  1%  187M 3m13s
  9250K .......... .......... .......... .......... ..........  1%  169M 3m12s
  9300K .......... .......... .......... .......... ..........  1%  181M 3m11s
  9350K .......... .......... .......... .......... ..........  1%  177M 3m10s
  9400K .......... .......... .......... .......... ..........  1%  202M 3m9s
  9450K .......... .......... .......... .......... ..........  1%  202M 3m8s
  9500K .......... .......... .......... .......... ..........  1%  192M 3m7s
  9550K .......... .......... .......... .......... ..........  1%  173M 3m6s
  9600K .......... .......... .......... .......... ..........  1%  179M 3m5s
  9650K .......... .......... .......... .......... ..........  1%  196M 3m4s
  9700K .......... .......... .......... .......... ..........  1%  248K 3m16s
  9750K .......... .......... .......... .......... ..........  1%  442M 3m15s
  9800K .......... .......... .......... .......... ..........  1%  574M 3m14s
  9850K .......... .......... .......... .......... ..........  1%  708M 3m13s
  9900K .......... .......... .......... .......... ..........  1%  827M 3m12s
  9950K .......... .......... .......... .......... ..........  1%  468M 3m11s
 10000K .......... .......... .......... .......... ..........  1%  598M 3m10s
 10050K .......... .......... .......... .......... ..........  1%  833M 3m9s
 10100K .......... .......... .......... .......... ..........  1%  673M 3m8s
 10150K .......... .......... .......... .......... ..........  1%  734M 3m7s
 10200K .......... .......... .......... .......... ..........  1%  824M 3m7s
 10250K .......... .......... .......... .......... ..........  1%  879M 3m6s
 10300K .......... .......... .......... .......... ..........  1%  672M 3m5s
 10350K .......... .......... .......... .......... ..........  1%  248K 3m16s
 10400K .......... .......... .......... .......... ..........  1%  652M 3m15s
 10450K .......... .......... .......... .......... ..........  1%  506M 3m14s
 10500K .......... .......... .......... .......... ..........  1%  826M 3m13s
 10550K .......... .......... .......... .......... ..........  1%  729M 3m12s
 10600K .......... .......... .......... .......... ..........  1%  486M 3m11s
 10650K .......... .......... .......... .......... ..........  1%  846M 3m10s
 10700K .......... .......... .......... .......... ..........  1%  635M 3m10s
 10750K .......... .......... .......... .......... ..........  1%  728M 3m9s
 10800K .......... .......... .......... .......... ..........  1%  855M 3m8s
 10850K .......... .......... .......... .......... ..........  1%  846M 3m7s
 10900K .......... .......... .......... .......... ..........  1%  837M 3m6s
 10950K .......... .......... .......... .......... ..........  1%  248K 3m17s
 11000K .......... .......... .......... .......... ..........  1%  319M 3m16s
 11050K .......... .......... .......... .......... ..........  1%  777M 3m15s
 11100K .......... .......... .......... .......... ..........  1%  613M 3m14s
 11150K .......... .......... .......... .......... ..........  1%  706M 3m13s
 11200K .......... .......... .......... .......... ..........  1%  470M 3m12s
 11250K .......... .......... .......... .......... ..........  1%  832M 3m11s
 11300K .......... .......... .......... .......... ..........  1%  847M 3m11s
 11350K .......... .......... .......... .......... ..........  1%  715M 3m10s
 11400K .......... .......... .......... .......... ..........  1%  617M 3m9s
 11450K .......... .......... .......... .......... ..........  1%  768M 3m8s
 11500K .......... .......... .......... .......... ..........  1%  802M 3m7s
 11550K .......... .......... .......... .......... ..........  1%  553M 3m6s
 11600K .......... .......... .......... .......... ..........  1%  248K 3m16s
 11650K .......... .......... .......... .......... ..........  1%  295M 3m16s
 11700K .......... .......... .......... .......... ..........  1%  639M 3m15s
 11750K .......... .......... .......... .......... ..........  1%  444M 3m14s
 11800K .......... .......... .......... .......... ..........  1%  834M 3m13s
 11850K .......... .......... .......... .......... ..........  1%  449M 3m12s
 11900K .......... .......... .......... .......... ..........  1%  844M 3m11s
 11950K .......... .......... .......... .......... ..........  1%  733M 3m11s
 12000K .......... .......... .......... .......... ..........  1%  852M 3m10s
 12050K .......... .......... .......... .......... ..........  1%  478M 3m9s
 12100K .......... .......... .......... .......... ..........  1%  811M 3m8s
 12150K .......... .......... .......... .......... ..........  1%  567M 3m7s
 12200K .......... .......... .......... .......... ..........  1%  832M 3m7s
 12250K .......... .......... .......... .......... ..........  1%  248K 3m16s
 12300K .......... .......... .......... .......... ..........  1%  322M 3m15s
 12350K .......... .......... .......... .......... ..........  1%  571M 3m15s
 12400K .......... .......... .......... .......... ..........  1%  514M 3m14s
 12450K .......... .......... .......... .......... ..........  1%  821M 3m13s
 12500K .......... .......... .......... .......... ..........  1%  451M 3m12s
 12550K .......... .......... .......... .......... ..........  1%  735M 3m11s
 12600K .......... .......... .......... .......... ..........  1%  871M 3m11s
 12650K .......... .......... .......... .......... ..........  1%  888M 3m10s
 12700K .......... .......... .......... .......... ..........  1%  424M 3m9s
 12750K .......... .......... .......... .......... ..........  2%  708M 3m8s
 12800K .......... .......... .......... .......... ..........  2%  496M 3m8s
 12850K .......... .......... .......... .......... ..........  2%  798M 3m7s
 12900K .......... .......... .......... .......... ..........  2%  248K 3m16s
 12950K .......... .......... .......... .......... ..........  2% 81.5M 3m15s
 13000K .......... .......... .......... .......... ..........  2%  139M 3m14s
 13050K .......... .......... .......... .......... ..........  2%  125M 3m14s
 13100K .......... .......... .......... .......... ..........  2%  189M 3m13s
 13150K .......... .......... .......... .......... ..........  2%  113M 3m12s
 13200K .......... .......... .......... .......... ..........  2%  191M 3m12s
 13250K .......... .......... .......... .......... ..........  2%  142M 3m11s
 13300K .......... .......... .......... .......... ..........  2%  194M 3m10s
 13350K .......... .......... .......... .......... ..........  2%  134M 3m9s
 13400K .......... .......... .......... .......... ..........  2%  194M 3m9s
 13450K .......... .......... .......... .......... ..........  2%  155M 3m8s
 13500K .......... .......... .......... .......... ..........  2%  194M 3m7s
 13550K .......... .......... .......... .......... ..........  2%  249K 3m16s
 13600K .......... .......... .......... .......... ..........  2% 72.9M 3m15s
 13650K .......... .......... .......... .......... ..........  2% 94.0M 3m14s
 13700K .......... .......... .......... .......... ..........  2% 97.8M 3m14s
 13750K .......... .......... .......... .......... ..........  2% 90.5M 3m13s
 13800K .......... .......... .......... .......... ..........  2% 98.2M 3m12s
 13850K .......... .......... .......... .......... ..........  2% 88.1M 3m12s
 13900K .......... .......... .......... .......... ..........  2% 96.4M 3m11s
 13950K .......... .......... .......... .......... ..........  2% 87.6M 3m10s
 14000K .......... .......... .......... .......... ..........  2%  105M 3m10s
 14050K .......... .......... .......... .......... ..........  2%  103M 3m9s
 14100K .......... .......... .......... .......... ..........  2%  103M 3m8s
 14150K .......... .......... .......... .......... ..........  2% 93.8M 3m8s
 14200K .......... .......... .......... .......... ..........  2%  105M 3m7s
 14250K .......... .......... .......... .......... ..........  2%  248K 3m15s
 14300K .......... .......... .......... .......... ..........  2% 92.5M 3m14s
 14350K .......... .......... .......... .......... ..........  2%  118M 3m14s
 14400K .......... .......... .......... .......... ..........  2%  140M 3m13s
 14450K .......... .......... .......... .......... ..........  2%  136M 3m12s
 14500K .......... .......... .......... .......... ..........  2%  142M 3m12s
 14550K .......... .......... .......... .......... ..........  2%  118M 3m11s
 14600K .......... .......... .......... .......... ..........  2%  137M 3m11s
 14650K .......... .......... .......... .......... ..........  2%  142M 3m10s
 14700K .......... .......... .......... .......... ..........  2%  109M 3m9s
 14750K .......... .......... .......... .......... ..........  2%  119M 3m9s
 14800K .......... .......... .......... .......... ..........  2%  135M 3m8s
 14850K .......... .......... .......... .......... ..........  2%  127M 3m7s
 14900K .......... .......... .......... .......... ..........  2%  247K 3m15s
 14950K .......... .......... .......... .......... ..........  2%  270M 3m14s
 15000K .......... .......... .......... .......... ..........  2%  352M 3m14s
 15050K .......... .......... .......... .......... ..........  2%  452M 3m13s
 15100K .......... .......... .......... .......... ..........  2%  470M 3m13s
 15150K .......... .......... .......... .......... ..........  2%  311M 3m12s
 15200K .......... .......... .......... .......... ..........  2%  456M 3m11s
 15250K .......... .......... .......... .......... ..........  2%  476M 3m11s
 15300K .......... .......... .......... .......... ..........  2%  324M 3m10s
 15350K .......... .......... .......... .......... ..........  2%  403M 3m9s
 15400K .......... .......... .......... .......... ..........  2%  474M 3m9s
 15450K .......... .......... .......... .......... ..........  2%  465M 3m8s
 15500K .......... .......... .......... .......... ..........  2%  455M 3m7s
 15550K .......... .......... .......... .......... ..........  2%  249K 3m15s
 15600K .......... .......... .......... .......... ..........  2%  184M 3m14s
 15650K .......... .......... .......... .......... ..........  2%  183M 3m14s
 15700K .......... .......... .......... .......... ..........  2%  243M 3m13s
 15750K .......... .......... .......... .......... ..........  2%  220M 3m12s
 15800K .......... .......... .......... .......... ..........  2%  142M 3m12s
 15850K .......... .......... .......... .......... ..........  2%  206M 3m11s
 15900K .......... .......... .......... .......... ..........  2%  117M 3m11s
 15950K .......... .......... .......... .......... ..........  2%  103M 3m10s
 16000K .......... .......... .......... .......... ..........  2%  112M 3m9s
 16050K .......... .......... .......... .......... ..........  2%  118M 3m9s
 16100K .......... .......... .......... .......... ..........  2%  122M 3m8s
 16150K .......... .......... .......... .......... ..........  2%  102M 3m8s
 16200K .......... .......... .......... .......... ..........  2%  249K 3m15s
 16250K .......... .......... .......... .......... ..........  2%  147M 3m14s
 16300K .......... .......... .......... .......... ..........  2%  120M 3m14s
 16350K .......... .......... .......... .......... ..........  2%  114M 3m13s
 16400K .......... .......... .......... .......... ..........  2%  148M 3m12s
 16450K .......... .......... .......... .......... ..........  2%  136M 3m12s
 16500K .......... .......... .......... .......... ..........  2%  199M 3m11s
 16550K .......... .......... .......... .......... ..........  2%  122M 3m11s
 16600K .......... .......... .......... .......... ..........  2%  121M 3m10s
 16650K .......... .......... .......... .......... ..........  2%  144M 3m10s
 16700K .......... .......... .......... .......... ..........  2%  199M 3m9s
 16750K .......... .......... .......... .......... ..........  2%  138M 3m8s
 16800K .......... .......... .......... .......... ..........  2%  139M 3m8s
 16850K .......... .......... .......... .......... ..........  2%  249K 3m15s
 16900K .......... .......... .......... .......... ..........  2% 87.6M 3m14s
 16950K .......... .......... .......... .......... ..........  2% 88.2M 3m14s
 17000K .......... .......... .......... .......... ..........  2% 95.1M 3m13s
 17050K .......... .......... .......... .......... ..........  2%  126M 3m12s
 17100K .......... .......... .......... .......... ..........  2%  124M 3m12s
 17150K .......... .......... .......... .......... ..........  2%  107M 3m11s
 17200K .......... .......... .......... .......... ..........  2%  126M 3m11s
 17250K .......... .......... .......... .......... ..........  2%  127M 3m10s
 17300K .......... .......... .......... .......... ..........  2%  279M 3m10s
 17350K .......... .......... .......... .......... ..........  2%  247M 3m9s
 17400K .......... .......... .......... .......... ..........  2%  253M 3m9s
 17450K .......... .......... .......... .......... ..........  2%  220M 3m8s
 17500K .......... .......... .......... .......... ..........  2%  250K 3m15s
 17550K .......... .......... .......... .......... ..........  2% 62.4M 3m14s
 17600K .......... .......... .......... .......... ..........  2% 80.3M 3m13s
 17650K .......... .......... .......... .......... ..........  2% 98.5M 3m13s
 17700K .......... .......... .......... .......... ..........  2%  129M 3m12s
 17750K .......... .......... .......... .......... ..........  2% 96.3M 3m12s
 17800K .......... .......... .......... .......... ..........  2%  120M 3m11s
 17850K .......... .......... .......... .......... ..........  2%  121M 3m11s
 17900K .......... .......... .......... .......... ..........  2%  124M 3m10s
 17950K .......... .......... .......... .......... ..........  2%  106M 3m10s
 18000K .......... .......... .......... .......... ..........  2%  114M 3m9s
 18050K .......... .......... .......... .......... ..........  2%  117M 3m9s
 18100K .......... .......... .......... .......... ..........  2%  117M 3m8s
 18150K .......... .......... .......... .......... ..........  2% 66.5M 3m8s
 18200K .......... .......... .......... .......... ..........  2%  248K 3m14s
 18250K .......... .......... .......... .......... ..........  2%  113M 3m13s
 18300K .......... .......... .......... .......... ..........  2% 71.0M 3m13s
 18350K .......... .......... .......... .......... ..........  2% 86.8M 3m12s
 18400K .......... .......... .......... .......... ..........  2%  102M 3m12s
 18450K .......... .......... .......... .......... ..........  2%  104M 3m11s
 18500K .......... .......... .......... .......... ..........  2% 90.2M 3m11s
 18550K .......... .......... .......... .......... ..........  2% 87.6M 3m10s
 18600K .......... .......... .......... .......... ..........  2%  125M 3m10s
 18650K .......... .......... .......... .......... ..........  2%  110M 3m9s
 18700K .......... .......... .......... .......... ..........  2%  123M 3m9s
 18750K .......... .......... .......... .......... ..........  2%  102M 3m8s
 18800K .......... .......... .......... .......... ..........  2%  119M 3m8s
 18850K .......... .......... .......... .......... ..........  2%  248K 3m14s
 18900K .......... .......... .......... .......... ..........  2%  132M 3m13s
 18950K .......... .......... .......... .......... ..........  2%  112M 3m13s
 19000K .......... .......... .......... .......... ..........  2%  173M 3m12s
 19050K .......... .......... .......... .......... ..........  2%  129M 3m12s
 19100K .......... .......... .......... .......... ..........  2%  127M 3m11s
 19150K .......... .......... .......... .......... ..........  3%  148M 3m11s
 19200K .......... .......... .......... .......... ..........  3%  178M 3m10s
 19250K .......... .......... .......... .......... ..........  3%  124M 3m10s
 19300K .......... .......... .......... .......... ..........  3%  176M 3m9s
 19350K .......... .......... .......... .......... ..........  3%  139M 3m9s
 19400K .......... .......... .......... .......... ..........  3%  124M 3m8s
 19450K .......... .......... .......... .......... ..........  3%  163M 3m8s
 19500K .......... .......... .......... .......... ..........  3%  249K 3m14s
 19550K .......... .......... .......... .......... ..........  3% 79.1M 3m13s
 19600K .......... .......... .......... .......... ..........  3%  106M 3m13s
 19650K .......... .......... .......... .......... ..........  3%  138M 3m12s
 19700K .......... .......... .......... .......... ..........  3% 83.2M 3m12s
 19750K .......... .......... .......... .......... ..........  3% 82.9M 3m11s
 19800K .......... .......... .......... .......... ..........  3%  103M 3m11s
 19850K .......... .......... .......... .......... ..........  3%  137M 3m10s
 19900K .......... .......... .......... .......... ..........  3% 95.4M 3m10s
 19950K .......... .......... .......... .......... ..........  3%  106M 3m9s
 20000K .......... .......... .......... .......... ..........  3% 85.2M 3m9s
 20050K .......... .......... .......... .......... ..........  3%  118M 3m8s
 20100K .......... .......... .......... .......... ..........  3% 92.7M 3m8s
 20150K .......... .......... .......... .......... ..........  3%  249K 3m14s
 20200K .......... .......... .......... .......... ..........  3%  357M 3m13s
 20250K .......... .......... .......... .......... ..........  3%  522M 3m13s
 20300K .......... .......... .......... .......... ..........  3%  440M 3m12s
 20350K .......... .......... .......... .......... ..........  3%  467M 3m12s
 20400K .......... .......... .......... .......... ..........  3%  419M 3m11s
 20450K .......... .......... .......... .......... ..........  3%  413M 3m11s
 20500K .......... .......... .......... .......... ..........  3%  538M 3m10s
 20550K .......... .......... .......... .......... ..........  3%  416M 3m10s
 20600K .......... .......... .......... .......... ..........  3%  552M 3m9s
 20650K .......... .......... .......... .......... ..........  3%  540M 3m9s
 20700K .......... .......... .......... .......... ..........  3%  414M 3m8s
 20750K .......... .......... .......... .......... ..........  3%  463M 3m8s
 20800K .......... .......... .......... .......... ..........  3%  248K 3m13s
 20850K .......... .......... .......... .......... ..........  3% 77.8M 3m13s
 20900K .......... .......... .......... .......... ..........  3%  134M 3m13s
 20950K .......... .......... .......... .......... ..........  3% 73.3M 3m12s
 21000K .......... .......... .......... .......... ..........  3%  116M 3m12s
 21050K .......... .......... .......... .......... ..........  3%  113M 3m11s
 21100K .......... .......... .......... .......... ..........  3% 46.2M 3m11s
 21150K .......... .......... .......... .......... ..........  3% 47.5M 3m10s
 21200K .......... .......... .......... .......... ..........  3% 68.8M 3m10s
 21250K .......... .......... .......... .......... ..........  3%  458M 3m9s
 21300K .......... .......... .......... .......... ..........  3%  415M 3m9s
 21350K .......... .......... .......... .......... ..........  3%  452M 3m8s
 21400K .......... .......... .......... .......... ..........  3%  491M 3m8s
 21450K .......... .......... .......... .......... ..........  3%  543M 3m8s
 21500K .......... .......... .......... .......... ..........  3%  247K 3m13s
 21550K .......... .......... .......... .......... ..........  3% 93.5M 3m12s
 21600K .......... .......... .......... .......... ..........  3%  135M 3m12s
 21650K .......... .......... .......... .......... ..........  3%  166M 3m12s
 21700K .......... .......... .......... .......... ..........  3%  245M 3m11s
 21750K .......... .......... .......... .......... ..........  3%  195M 3m11s
 21800K .......... .......... .......... .......... ..........  3%  183M 3m10s
 21850K .......... .......... .......... .......... ..........  3%  172M 3m10s
 21900K .......... .......... .......... .......... ..........  3%  221M 3m9s
 21950K .......... .......... .......... .......... ..........  3%  152M 3m9s
