--2016-10-02 17:23:51--  http://10.0.0.1:5002/625M.log
Connecting to 10.0.0.1:5002... connected.
HTTP request sent, awaiting response... 200 OK
Length: 655360000 (625M) [application/octet-stream]
Saving to: ‘625M.log.4’

     0K .......... .......... .......... .......... ..........  0% 10.2M 61s
 12750K .......... .......... .......... .......... ..........  2% 11.2M 3m24s
 12800K .......... .......... .......... .......... ..........  2% 5.94M 3m23s
 12850K .......... .......... .......... .......... ..........  2% 7.99M 3m23s
 12900K .......... .......... .......... .......... ..........  2%  244K 3m32s
 12950K .......... .......... .......... .......... ..........  2%  304M 3m31s
 13000K .......... .......... .......... .......... ..........  2%  659M 3m30s
 13050K .......... .......... .......... .......... ..........  2%  853M 3m29s
 13100K .......... .......... .......... .......... ..........  2%  868M 3m29s
 13150K .......... .......... .......... .......... ..........  2%  689M 3m28s
 13200K .......... .......... .......... .......... ..........  2%  638M 3m27s
 13250K .......... .......... .......... .......... ..........  2%  858M 3m26s
 13300K .......... .......... .......... .......... ..........  2%  838M 3m25s
 13350K .......... .......... .......... .......... ..........  2%  722M 3m25s
 13400K .......... .......... .......... .......... ..........  2% 39.8M 3m24s
 13450K .......... .......... .......... .......... ..........  2% 11.2M 3m23s
 13500K .......... .......... .......... .......... ..........  2% 11.9M 3m23s
 13550K .......... .......... .......... .......... ..........  2% 11.2M 3m22s
 13600K .......... .......... .......... .......... ..........  2% 11.2M 3m22s
 13650K .......... .......... .......... .......... ..........  2%  249K 3m30s
 13700K .......... .......... .......... .......... ..........  2%  391M 3m29s
 13750K .......... .......... .......... .......... ..........  2%  393M 3m29s
 13800K .......... .......... .......... .......... ..........  2%  333M 3m28s
 13850K .......... .......... .......... .......... ..........  2%  475M 3m27s
 13900K .......... .......... .......... .......... ..........  2%  466M 3m26s
 13950K .......... .......... .......... .......... ..........  2%  307M 3m26s
 14000K .......... .......... .......... .......... ..........  2%  472M 3m25s
 14050K .......... .......... .......... .......... ..........  2%  458M 3m24s
 14100K .......... .......... .......... .......... ..........  2%  343M 3m23s
 14150K .......... .......... .......... .......... ..........  2% 15.3M 3m23s
 14200K .......... .......... .......... .......... ..........  2% 11.9M 3m22s
 14250K .......... .......... .......... .......... ..........  2% 6.37M 3m22s
 14300K .......... .......... .......... .......... ..........  2% 11.2M 3m21s
 14350K .......... .......... .......... .......... ..........  2%  247K 3m29s
 14400K .......... .......... .......... .......... ..........  2%  137M 3m29s
 14450K .......... .......... .......... .......... ..........  2%  191M 3m28s
 14500K .......... .......... .......... .......... ..........  2%  139M 3m27s
 14550K .......... .......... .......... .......... ..........  2%  130M 3m27s
 14600K .......... .......... .......... .......... ..........  2%  199M 3m26s
 14650K .......... .......... .......... .......... ..........  2%  146M 3m25s
 14700K .......... .......... .......... .......... ..........  2%  148M 3m24s
 14750K .......... .......... .......... .......... ..........  2%  169M 3m24s
 14800K .......... .......... .......... .......... ..........  2%  144M 3m23s
 14850K .......... .......... .......... .......... ..........  2% 38.6M 3m22s
 14900K .......... .......... .......... .......... ..........  2% 11.8M 3m22s
 14950K .......... .......... .......... .......... ..........  2% 11.2M 3m21s
 15000K .......... .......... .......... .......... ..........  2% 11.2M 3m21s
 15050K .......... .......... .......... .......... ..........  2%  246K 3m29s
 15100K .......... .......... .......... .......... ..........  2% 87.3M 3m28s
 15150K .......... .......... .......... .......... ..........  2%  135M 3m27s
 15200K .......... .......... .......... .......... ..........  2%  131M 3m27s
 15250K .......... .......... .......... .......... ..........  2%  133M 3m26s
 15300K .......... .......... .......... .......... ..........  2%  116M 3m25s
 15350K .......... .......... .......... .......... ..........  2%  129M 3m24s
 15400K .......... .......... .......... .......... ..........  2%  135M 3m24s
 15450K .......... .......... .......... .......... ..........  2%  116M 3m23s
 15500K .......... .......... .......... .......... ..........  2%  111M 3m23s
 15550K .......... .......... .......... .......... ..........  2%  131M 3m22s
 15600K .......... .......... .......... .......... ..........  2%  127M 3m21s
 15650K .......... .......... .......... .......... ..........  2% 15.2M 3m21s
 15700K .......... .......... .......... .......... ..........  2%  245K 3m28s
 15750K .......... .......... .......... .......... ..........  2%  226M 3m27s
 15800K .......... .......... .......... .......... ..........  2%  644M 3m27s
 15850K .......... .......... .......... .......... ..........  2%  807M 3m26s
 15900K .......... .......... .......... .......... ..........  2%  818M 3m25s
 15950K .......... .......... .......... .......... ..........  2%  707M 3m25s
 16000K .......... .......... .......... .......... ..........  2%  851M 3m24s
 16050K .......... .......... .......... .......... ..........  2%  857M 3m24s
 16100K .......... .......... .......... .......... ..........  2%  848M 3m23s
 16150K .......... .......... .......... .......... ..........  2%  729M 3m22s
 16200K .......... .......... .......... .......... ..........  2% 37.8M 3m22s
 16250K .......... .......... .......... .......... ..........  2% 11.2M 3m21s
 16300K .......... .......... .......... .......... ..........  2% 11.5M 3m21s
 16350K .......... .......... .......... .......... ..........  2% 11.2M 3m20s
 16400K .......... .......... .......... .......... ..........  2% 11.9M 3m20s
 16450K .......... .......... .......... .......... ..........  2%  249K 3m27s
 16500K .......... .......... .......... .......... ..........  2%  335M 3m26s
 16550K .......... .......... .......... .......... ..........  2%  441M 3m25s
 16600K .......... .......... .......... .......... ..........  2%  469M 3m25s
 16650K .......... .......... .......... .......... ..........  2%  354M 3m24s
 16700K .......... .......... .......... .......... ..........  2%  403M 3m24s
 16750K .......... .......... .......... .......... ..........  2%  483M 3m23s
 16800K .......... .......... .......... .......... ..........  2%  494M 3m22s
 16850K .......... .......... .......... .......... ..........  2%  345M 3m22s
 16900K .......... .......... .......... .......... ..........  2%  410M 3m21s
 16950K .......... .......... .......... .......... ..........  2% 15.2M 3m21s
 17000K .......... .......... .......... .......... ..........  2% 11.2M 3m20s
 17050K .......... .......... .......... .......... ..........  2% 11.2M 3m20s
 17100K .......... .......... .......... .......... ..........  2%  244K 3m27s
 17150K .......... .......... .......... .......... ..........  2%  158M 3m26s
 17200K .......... .......... .......... .......... ..........  2%  373M 3m25s
 17250K .......... .......... .......... .......... ..........  2%  390M 3m25s
 17300K .......... .......... .......... .......... ..........  2%  290M 3m24s
 17350K .......... .......... .......... .......... ..........  2%  350M 3m24s
 17400K .......... .......... .......... .......... ..........  2%  299M 3m23s
 17450K .......... .......... .......... .......... ..........  2%  411M 3m22s
 17500K .......... .......... .......... .......... ..........  2%  409M 3m22s
 17550K .......... .......... .......... .......... ..........  2%  281M 3m21s
 17600K .......... .......... .......... .......... ..........  2%  305M 3m21s
 17650K .......... .......... .......... .......... ..........  2% 15.9M 3m20s
 17700K .......... .......... .......... .......... ..........  2% 11.1M 3m20s
 17750K .......... .......... .......... .......... ..........  2% 11.3M 3m19s
 17800K .......... .......... .......... .......... ..........  2% 7.35M 3m19s
 17850K .......... .......... .......... .......... ..........  2%  245K 3m26s
 17900K .......... .......... .......... .......... ..........  2% 71.2M 3m25s
 17950K .......... .......... .......... .......... ..........  2% 94.0M 3m24s
 18000K .......... .......... .......... .......... ..........  2%  350M 3m24s
 18050K .......... .......... .......... .......... ..........  2%  335M 3m23s
 18100K .......... .......... .......... .......... ..........  2%  430M 3m23s
 18150K .......... .......... .......... .......... ..........  2%  447M 3m22s
 18200K .......... .......... .......... .......... ..........  2%  455M 3m22s
 18250K .......... .......... .......... .......... ..........  2% 6.76M 3m21s
 18300K .......... .......... .......... .......... ..........  2% 5.29M 3m21s
 18350K .......... .......... .......... .......... ..........  2% 1.90M 3m21s
 18400K .......... .......... .......... .......... ..........  2% 6.01M 3m21s
 18450K .......... .......... .......... .......... ..........  2% 6.95M 3m21s
 18500K .......... .......... .......... .......... ..........  2% 11.2M 3m20s
 18550K .......... .......... .......... .......... ..........  2% 11.9M 3m20s
 18600K .......... .......... .......... .......... ..........  2% 11.1M 3m19s
 18650K .......... .......... .......... .......... ..........  2% 5.83M 3m19s
 18700K .......... .......... .......... .......... ..........  2% 7.52M 3m19s
 18750K .......... .......... .......... .......... ..........  2%  245K 3m25s
 18800K .......... .......... .......... .......... ..........  2% 78.7M 3m24s
 18850K .......... .......... .......... .......... ..........  2%  164M 3m24s
 18900K .......... .......... .......... .......... ..........  2%  195M 3m23s
 18950K .......... .......... .......... .......... ..........  2%  150M 3m23s
 19000K .......... .......... .......... .......... ..........  2%  152M 3m22s
 19050K .......... .......... .......... .......... ..........  2%  131M 3m22s
 19100K .......... .......... .......... .......... ..........  2%  172M 3m21s
 19150K .......... .......... .......... .......... ..........  3%  150M 3m21s
 19200K .......... .......... .......... .......... ..........  3%  128M 3m20s
 19250K .......... .......... .......... .......... ..........  3%  144M 3m20s
 19300K .......... .......... .......... .......... ..........  3%  151M 3m19s
 19350K .......... .......... .......... .......... ..........  3% 19.4M 3m19s
 19400K .......... .......... .......... .......... ..........  3% 11.3M 3m18s
 19450K .......... .......... .......... .......... ..........  3%  246K 3m24s
 19500K .......... .......... .......... .......... ..........  3%  514M 3m24s
 19550K .......... .......... .......... .......... ..........  3%  707M 3m23s
 19600K .......... .......... .......... .......... ..........  3%  729M 3m23s
 19650K .......... .......... .......... .......... ..........  3%  745M 3m22s
 19700K .......... .......... .......... .......... ..........  3%  495M 3m22s
 19750K .......... .......... .......... .......... ..........  3%  758M 3m21s
 19800K .......... .......... .......... .......... ..........  3%  745M 3m21s
 19850K .......... .......... .......... .......... ..........  3%  792M 3m20s
 19900K .......... .......... .......... .......... ..........  3%  678M 3m20s
 19950K .......... .......... .......... .......... ..........  3%  558M 3m19s
 20000K .......... .......... .......... .......... ..........  3% 27.5M 3m19s
 20050K .......... .......... .......... .......... ..........  3% 11.2M 3m18s
 20100K .......... .......... .......... .......... ..........  3% 11.2M 3m18s
 20150K .......... .......... .......... .......... ..........  3%  248K 3m23s
 20200K .......... .......... .......... .......... ..........  3%  136M 3m23s
 20250K .......... .......... .......... .......... ..........  3%  145M 3m22s
 20300K .......... .......... .......... .......... ..........  3%  124M 3m22s
 20350K .......... .......... .......... .......... ..........  3%  153M 3m21s
 20400K .......... .......... .......... .......... ..........  3%  186M 3m21s
 20450K .......... .......... .......... .......... ..........  3%  147M 3m20s
 20500K .......... .......... .......... .......... ..........  3%  135M 3m20s
 20550K .......... .......... .......... .......... ..........  3%  149M 3m19s
 20600K .......... .......... .......... .......... ..........  3%  149M 3m19s
 20650K .......... .......... .......... .......... ..........  3%  130M 3m19s
 20700K .......... .......... .......... .......... ..........  3%  126M 3m18s
 20750K .......... .......... .......... .......... ..........  3% 11.8M 3m18s
 20800K .......... .......... .......... .......... ..........  3%  244K 3m23s
 20850K .......... .......... .......... .......... ..........  3% 83.9M 3m23s
 20900K .......... .......... .......... .......... ..........  3%  139M 3m22s
 20950K .......... .......... .......... .......... ..........  3%  110M 3m22s
 21000K .......... .......... .......... .......... ..........  3%  171M 3m21s
 21050K .......... .......... .......... .......... ..........  3%  148M 3m21s
 21100K .......... .......... .......... .......... ..........  3%  131M 3m20s
 21150K .......... .......... .......... .......... ..........  3%  130M 3m20s
 21200K .......... .......... .......... .......... ..........  3%  146M 3m19s
 21250K .......... .......... .......... .......... ..........  3%  151M 3m19s
 21300K .......... .......... .......... .......... ..........  3%  148M 3m18s
 21350K .......... .......... .......... .......... ..........  3%  127M 3m18s
 21400K .......... .......... .......... .......... ..........  3%  153M 3m18s
 21450K .......... .......... .......... .......... ..........  3% 11.6M 3m17s
 21500K .......... .......... .......... .......... ..........  3%  245K 3m23s
 21550K .......... .......... .......... .......... ..........  3%  170M 3m22s
 21600K .......... .......... .......... .......... ..........  3%  188M 3m22s
