--2016-10-02 17:23:31--  http://10.0.0.2:5001/625M.log
Connecting to 10.0.0.2:5001... connected.
HTTP request sent, awaiting response... 200 OK
Length: 655360000 (625M) [application/octet-stream]
Saving to: ‘625M.log.2’

 12600K .......... .......... .......... .......... ..........  1%  148M 3m8s
 12650K .......... .......... .......... .......... ..........  1%  144M 3m7s
 12700K .......... .......... .......... .......... ..........  1%  157M 3m6s
 12750K .......... .......... .......... .......... ..........  2%  249K 3m15s
 12800K .......... .......... .......... .......... ..........  2%  349M 3m15s
 12850K .......... .......... .......... .......... ..........  2%  405M 3m14s
 12900K .......... .......... .......... .......... ..........  2%  516M 3m13s
 12950K .......... .......... .......... .......... ..........  2%  367M 3m12s
 13000K .......... .......... .......... .......... ..........  2%  377M 3m12s
 13050K .......... .......... .......... .......... ..........  2%  527M 3m11s
 13100K .......... .......... .......... .......... ..........  2%  528M 3m10s
 13150K .......... .......... .......... .......... ..........  2%  507M 3m9s
 13200K .......... .......... .......... .......... ..........  2%  290M 3m9s
 13250K .......... .......... .......... .......... ..........  2%  472M 3m8s
 13300K .......... .......... .......... .......... ..........  2%  482M 3m7s
 13350K .......... .......... .......... .......... ..........  2%  471M 3m7s
 13400K .......... .......... .......... .......... ..........  2%  248K 3m15s
 13450K .......... .......... .......... .......... ..........  2%  108M 3m15s
 13500K .......... .......... .......... .......... ..........  2%  192M 3m14s
 13550K .......... .......... .......... .......... ..........  2%  112M 3m13s
 13600K .......... .......... .......... .......... ..........  2%  156M 3m12s
 13650K .......... .......... .......... .......... ..........  2%  124M 3m12s
 13700K .......... .......... .......... .......... ..........  2%  184M 3m11s
 13750K .......... .......... .......... .......... ..........  2%  183M 3m10s
 13800K .......... .......... .......... .......... ..........  2%  106M 3m10s
 13850K .......... .......... .......... .......... ..........  2%  168M 3m9s
 13900K .......... .......... .......... .......... ..........  2%  141M 3m8s
 13950K .......... .......... .......... .......... ..........  2%  168M 3m8s
 14000K .......... .......... .......... .......... ..........  2%  123M 3m7s
 14050K .......... .......... .......... .......... ..........  2%  249K 3m15s
 14100K .......... .......... .......... .......... ..........  2% 80.4M 3m14s
 14150K .......... .......... .......... .......... ..........  2% 89.9M 3m14s
 14200K .......... .......... .......... .......... ..........  2% 80.4M 3m13s
 14250K .......... .......... .......... .......... ..........  2% 70.4M 3m12s
 14300K .......... .......... .......... .......... ..........  2% 94.2M 3m12s
 14350K .......... .......... .......... .......... ..........  2%  143M 3m11s
 14400K .......... .......... .......... .......... ..........  2%  213M 3m10s
 14450K .......... .......... .......... .......... ..........  2%  194M 3m10s
 14500K .......... .......... .......... .......... ..........  2%  274M 3m9s
 14550K .......... .......... .......... .......... ..........  2%  277M 3m8s
 14600K .......... .......... .......... .......... ..........  2%  196M 3m8s
 14650K .......... .......... .......... .......... ..........  2%  290M 3m7s
 14700K .......... .......... .......... .......... ..........  2%  247K 3m15s
 14750K .......... .......... .......... .......... ..........  2%  158M 3m14s
 14800K .......... .......... .......... .......... ..........  2%  224M 3m14s
 14850K .......... .......... .......... .......... ..........  2%  180M 3m13s
 14900K .......... .......... .......... .......... ..........  2%  189M 3m13s
 14950K .......... .......... .......... .......... ..........  2%  268M 3m12s
 15000K .......... .......... .......... .......... ..........  2%  155M 3m11s
 15050K .......... .......... .......... .......... ..........  2%  288M 3m11s
 15100K .......... .......... .......... .......... ..........  2%  287M 3m10s
 15150K .......... .......... .......... .......... ..........  2%  217M 3m9s
 15200K .......... .......... .......... .......... ..........  2%  246M 3m9s
 15250K .......... .......... .......... .......... ..........  2%  294M 3m8s
 15300K .......... .......... .......... .......... ..........  2%  222M 3m7s
 15350K .......... .......... .......... .......... ..........  2%  247K 3m15s
 15400K .......... .......... .......... .......... ..........  2%  103M 3m14s
 15450K .......... .......... .......... .......... ..........  2%  111M 3m14s
 15500K .......... .......... .......... .......... ..........  2%  172M 3m13s
 15550K .......... .......... .......... .......... ..........  2%  117M 3m13s
 15600K .......... .......... .......... .......... ..........  2%  146M 3m12s
 15650K .......... .......... .......... .......... ..........  2%  129M 3m11s
 15700K .......... .......... .......... .......... ..........  2%  180M 3m11s
 15750K .......... .......... .......... .......... ..........  2%  109M 3m10s
 15800K .......... .......... .......... .......... ..........  2%  127M 3m9s
 15850K .......... .......... .......... .......... ..........  2%  195M 3m9s
 15900K .......... .......... .......... .......... ..........  2%  149M 3m8s
 15950K .......... .......... .......... .......... ..........  2%  190M 3m8s
 16000K .......... .......... .......... .......... ..........  2%  249K 3m15s
 16050K .......... .......... .......... .......... ..........  2%  121M 3m14s
 16100K .......... .......... .......... .......... ..........  2% 89.9M 3m14s
 16150K .......... .......... .......... .......... ..........  2%  140M 3m13s
 16200K .......... .......... .......... .......... ..........  2%  124M 3m13s
 16250K .......... .......... .......... .......... ..........  2%  150M 3m12s
 16300K .......... .......... .......... .......... ..........  2%  190M 3m11s
 16350K .......... .......... .......... .......... ..........  2%  257M 3m11s
 16400K .......... .......... .......... .......... ..........  2%  246M 3m10s
 16450K .......... .......... .......... .......... ..........  2%  288M 3m10s
